,word,local_word,pos,examples,local_examples
2003,уменьшение,réduction,noun,"['операция по уменьшению', 'уменьшение числа']","['chirurgie de réduction', 'baisse du nombre']"
2004,уменьшение,réduit,noun,[],[]
2005,уменьшение,amoindrissement,noun,[],[]
2006,уменьшение,recul,noun,[],[]
2007,уменьшение,déchet,noun,[],[]
2008,уменьшение,minimisation,noun,[],[]
2009,уменьшение,érosion,noun,[],[]
2010,уменьшение,rapetissement,noun,[],[]
2011,уменьшение,amenuisement,noun,[],[]
2012,экспертный,d'expertise,adjective,[],[]
2013,сушь,sec,noun,[],[]
2014,сушь,temps sec,noun,[],[]
2015,сушь,aridité,noun,[],[]
2016,получить,recevoir,verb,['полученное сообщение'],['message reçu']
2017,получить,gagner,verb,[],[]
2018,получить,faire,verb,[],[]
2019,получить,se payer,verb,[],[]
2020,получить,bloquer,verb,[],[]
2021,получить,attraper,verb,[],[]
2022,получить,se tirer,verb,[],[]
2023,получить,effacer,verb,[],[]
2024,излагать,énoncer,verb,['статье излагаться'],['article énoncera']
2025,излагать,décrire,verb,[],[]
2026,излагать,présenter,verb,[],[]
2027,излагать,expliquer,verb,[],[]
2028,излагать,exprimer,verb,[],[]
2029,излагать,réaliser,verb,[],[]
2030,излагать,porter,verb,[],[]
2031,излагать,rapporter,verb,[],[]
2032,сезон,saison,noun,['летний сезон'],['saison estivale']
2033,граненый,à facettes,adjective,[],[]
2034,граненый,taillé,adjective,[],[]
2035,резон,raison,noun,[],[]
2036,зайти,passer,verb,[],[]
2037,зайти,venir,verb,[],[]
2038,зайти,se coucher,verb,[],[]
2039,зайти,arrêter,verb,[],[]
2040,зайти,venir chez,verb,[],[]
2041,зайти,passer chez,verb,[],[]
2042,зайти,prendre,verb,[],[]
2043,зайти,tomber,verb,[],[]
2044,зайти,venir chercher,verb,[],[]
2045,зайти,aller voir,verb,[],[]
2046,зайти,pousser,verb,[],[]
2047,зайти,passer prendre,verb,[],[]
2048,зайти,aller prendre,verb,[],[]
2049,чемпион,champion,noun,['трехкратный чемпион'],['triple champion']
2050,чемпион,championne,noun,['команда чемпиона'],['équipe championne']
2051,поворот,virage,noun,"['крутой поворот', 'угол поворота']","['un virage serré', 'angle de braquage']"
2052,поворот,rotation,noun,"['углы поворота', 'новый поворот', 'правый поворот']","['angles de rotation', 'nouvelle torsion', 'tour à droite']"
2053,поворот,rebondissement,noun,['неожиданные повороты'],['rebondissements inattendus']
2054,поворот,retournement,noun,['точки поворота'],['points de retournement']
2055,поворот,détour,noun,[],[]
2056,поворот,mouvement d'orientation,noun,[],[]
2057,поворот,pivot,noun,[],[]
2058,поворот,coude,noun,[],[]
2059,поворот,volte-face,noun,[],[]
2060,поворот,déplacement angulaire,noun,[],[]
2061,поворот,volte,noun,[],[]
2062,поворот,virée,noun,[],[]
2063,консалтинг,Consulting,noun,[],[]
2064,консалтинг,conseil,noun,[],[]
2065,консалтинг,consultance,noun,[],[]
2066,о,sur,preposition,['о каждом типе'],['sur chaque type']
2067,о,concernant,preposition,['информация о вас'],['information vous concernant']
2068,предпринимать,entreprendre,verb,['предпринимать действий'],['entreprendre une action']
2069,предпринимать,prendre,verb,['предпринимать инициативы'],['prendre des initiatives']
2070,предпринимать,lancer,verb,[],[]
2071,естество,nature,noun,['человеческое естество'],['nature humaine']
2072,Бельгия,Belgique,noun,[],[]
2073,моторизованный,motorisé,adjective,['моторизованный экран'],['écran motorisé']
2074,моторизованный,porté,adjective,[],[]
2075,позыв,envie de,noun,[],[]
2076,позыв,besoin,noun,[],[]
2077,позыв,appétit,noun,[],[]
2078,студеный,froid,adjective,[],[]
2079,удалять,supprimer,verb,"['автоматически удалять', 'всегда удалять', 'хирург удаляет', 'позволяют удалять']","['supprimer automatiquement', 'toujours effacer', 'chirurgien enleva', 'permettre de retirer']"
2080,удалять,désinstaller,verb,[],[]
2081,удалять,éloigner,verb,[],[]
2082,удалять,purger,verb,[],[]
2083,удалять,évacuer,verb,[],[]
2084,удалять,épiler,verb,[],[]
2085,удалять,rejeter,verb,[],[]
2086,удалять,dépiler,verb,[],[]
2087,удалять,exciser,verb,[],[]
2088,колокольчик,cloche,noun,['маленький колокольчик'],['petite cloche']
2089,отзывчивый,compatissant,adjective,[],[]
2090,отзывчивый,sensible,adjective,['очень отзывчивый'],['très sensible']
2091,отзывчивый,bon,adjective,[],[]
2092,выбирать,choisir,verb,"['выбирать различные', 'всегда выбирать']","['choisir une variété', 'toujours opter']"
2093,выбирать,sélectionner,verb,['выбираться в зависимости'],['sélectionner en fonction']
2094,выбирать,préférer,verb,[],[]
2095,выбирать,ramasser,verb,[],[]
2096,выбирать,désigner,verb,[],[]
2097,выбирать,adopter,verb,[],[]
2098,выбирать,départager,verb,[],[]
2099,отмывать,blanchir,verb,[],[]
2100,создавать вакуум,vider,verb,[],[]
2101,завет,testament,noun,"['новый завет', 'священные заветы']","['le nouveau testament', 'alliances sacrées']"
2102,завет,message,noun,[],[]
2103,отрываться,se détacher,verb,[],[]
2104,отрываться,s'arracher,verb,[],[]
2105,отрываться,rompre,verb,[],[]
2106,отрываться,décoller,verb,[],[]
2107,отрываться,se décoller,verb,[],[]
2108,отрываться,se couper,verb,[],[]
2109,отрываться,s'échapper,verb,[],[]
2110,в действительности,en réalité,adverb,[],[]
2111,супер,super,noun,['супер просто'],['super simples']
2112,супер,superbe,noun,['супер клей'],['colle superbe']
2113,супер,aux pommes,adjective,[],[]
2114,финансовый год,exercice,noun,[],[]
2115,финансовый год,exercice comptable,noun,[],[]
2116,финансовый год,exercice financier,noun,[],[]
2117,финансовый год,année financière,noun,[],[]
2118,финансовый год,exercice budgétaire,noun,[],[]
2119,финансовый год,exercice social,noun,[],[]
2120,финансовый год,année d'exercice,noun,[],[]
2121,аккорд,accord,noun,['финальный аккорд'],['accord final']
2122,пустотелый,creux,adjective,[],[]
2123,каким образом,comment,noun,[],[]
2124,чрезвычайный,extraordinaire,adjective,['чрезвычайные меры'],['mesures extraordinaires']
2125,чрезвычайный,extrême,adjective,['чрезвычайная ситуация'],['extrême urgence']
2126,чрезвычайный,incroyable,adjective,[],[]
2127,чрезвычайный,furieux,adjective,[],[]
2128,чрезвычайный,épique,adjective,[],[]
2129,разучивать,apprendre,verb,[],[]
2130,разучивать,répéter,verb,[],[]
2131,рука,main,noun,['пожать руку'],['serrer la main']
2132,рука,bras,noun,['правая рука'],['bras droit']
2133,рука,écriture,noun,[],[]
2134,рука,pince,noun,[],[]
2135,рука,menotte,noun,[],[]
2136,рука,louche,noun,[],[]
2137,рука,piston,noun,[],[]
2138,рука,aileron,noun,[],[]
2139,завтракать,déjeuner,verb,[],[]
2140,завтракать,petit-déjeuner,verb,[],[]
2141,подкачать,pomper,verb,[],[]
2142,подкачать,décevoir,verb,[],[]
2143,послание,épître,noun,"['послание к римлянам', 'личное послание']","['épître aux romains', 'message personnel']"
2144,основы,bases,noun,[],[]
2145,основы,principes,noun,[],[]
2146,основы,élément,noun,[],[]
2147,основы,fonds,noun,[],[]
2148,основы,ABC,noun,[],[]
2149,затрагивать,affecter,verb,"['изменение затрагивает', 'проблема затрагивает']","['modification affectera', 'problème concernera']"
2150,затрагивать,aborder,verb,[],[]
2151,затрагивать,impliquer,verb,[],[]
2152,затрагивать,soulever,verb,[],[]
2153,затрагивать,léser,verb,[],[]
2154,затрагивать,englober,verb,[],[]
2155,затрагивать,altérer,verb,[],[]
2156,затрагивать,entamer,verb,[],[]
2157,затрагивать,glisser,verb,[],[]
2158,объяснить,expliquer,verb,['кратко объяснить'],['expliquer brièvement']
2159,объяснить,décrire,verb,[],[]
2160,воссоединение,réunification,noun,['мирное воссоединение'],['réunification pacifique']
2161,воссоединение,réunion,noun,['воссоединения семей'],['réunions de famille']
2162,воссоединение,remembrement,noun,[],[]
2163,муха,mouche,noun,['мухи цеце'],['mouches tsé']
