,en,ru,fr
3006,standstill,затишье,no_equality
3007,standstill,простой оборудования,no_equality
3008,refinancing,рефинансирование,refinancement
3009,refinancing,рефинансирование,refinancer
3010,refinancing,рефинансирование кредита,no_equality
3011,omnivorous,всеядный,no_equality
3012,omnivorous,всепожирающий,no_equality
3013,assertiveness,уверенность в себе,confiance en soi
3014,assertiveness,самоутверждение,no_equality
3015,Bretton,бреттонвудский,no_equality
3016,populace,население,population
3017,populace,население,peuple
3018,populace,массы,no_equality
3019,populace,простой народ,no_equality
3020,populace,толпа,foule
3021,populace,народные массы,no_equality
3022,populace,быдло,no_equality
3023,Stanley,Стэнли,stanley
3024,gantry,портальный,no_equality
3025,gantry,портальный кран,portique
3026,gantry,портал,no_equality
3027,gantry,платформа,no_equality
3028,gantry,гантри,gantry
3029,gantry,мостик,passerelle
3030,gantry,эстакада,no_equality
3031,gantry,опорная рама,no_equality
3032,keep calm,сохранять спокойствие,rester calme
3033,keep calm,сохранять спокойствие,garder son calme
3034,keep calm,сохранять спокойствие,garder notre calme
3035,keep calm,сохранять спокойствие,rester tranquille
3036,hothouse,теплица,serre
3037,hothouse,тепличный,no_equality
3038,motivator,мотиватор,no_equality
3039,motivator,фактор мотивации,no_equality
3040,informative,информативный,informatif
3041,informative,информативный,instructif
3042,informative,информативный,enrichissant
3043,informative,информативный,bien documenté
3044,informative,информативный,édifiant
3045,informative,уведомительный,no_equality
3046,informative,насыщенный,no_equality
3047,informative,информирующий,no_equality
3048,informative,информационно,no_equality
3049,buttermilk,пахта,no_equality
3050,boom,бум,boom
3051,boom,бум,boum
3052,boom,бум,essor
3053,boom,бум,expansion
3054,boom,бум,explosion
3055,boom,стрела,flèche
3056,boom,гул,no_equality
3057,boom,заграждение,barrage
3058,boom,подъем,essor
3059,boom,Бон,no_equality
3060,boom,балка,poutre
3061,boom,гик,no_equality
3062,boom,бурный рост,no_equality
3063,boom,вылет стрелы,flèche
3064,boom,промышленный подъем,essor
3065,boom,гудеть,no_equality
3066,boom,быстро расти,no_equality
3067,boom,процветать,prospérer
3068,boom,расти,no_equality
3069,boom,стреловой,no_equality
3070,homolog,гомолог,no_equality
3071,supposition,предположение,supposition
3072,supposition,предположение,hypothèse
3073,seclude,изолировать,isoler
3074,seclude,уединиться,no_equality
3075,seclude,уединить,no_equality
3076,disengagement,освобождение,dégagement
3077,disengagement,освобождение,libération
3078,disengagement,разъединение,désengagement
3079,disengagement,разъединение,séparation
3080,disengagement,разъединение,désengager
3081,disengagement,размежевание,désengagement
3082,disengagement,отключение,no_equality
3083,disengagement,расцепление,no_equality
3084,disengagement,отвод,désengagement
3085,disengagement,отвод,retrait
3086,disengagement,естественность,no_equality
3087,disengagement,разрядка,no_equality
3088,disengagement,расстыковка,no_equality
3089,Gutman,Гутман,no_equality
3090,extramarital,внебрачный,no_equality
3091,lividity,цианоз,lividité
3092,enigma,загадка,énigme
3093,enigma,загадка,mystère
3094,enigma,загадочность,mystère
3095,enigma,Энигма,no_equality
3096,arrondissement,район,arrondissement
3097,ill humour,плохое настроение,mauvaise humeur
3098,night lamp,ночник,veilleuse
3099,optimus,компания Optimus,no_equality
3100,regulation,регулирование,réglementation
3101,regulation,регулирование,régulation
3102,regulation,регулирование,règle
3103,regulation,регулирование,réglage
3104,regulation,регулирование,régularisation
3105,regulation,регулирование,contrôle
3106,regulation,регламент,règlement
3107,regulation,предписание,no_equality
3108,regulation,постановление,règlement
3109,regulation,постановление,réglementation
3110,regulation,постановление,arrêté
3111,regulation,норма,règle
3112,regulation,регламентирование,réglementation
3113,regulation,регламентирование,réglementer
3114,regulation,правила,règlement
3115,regulation,правила,réglementation
3116,regulation,правила,article
3117,regulation,правила,règle
3118,regulation,правила,directive
3119,regulation,нормативный акт,règlement
3120,regulation,нормативный акт,réglementation
3121,regulation,регуляция,no_equality
3122,regulation,регулировка,réglage
3123,regulation,урегулирование,règlement
3124,regulation,нормирование,no_equality
3125,regulation,законоположение,no_equality
3126,regulation,нормативный,réglementaire
3127,regulation,Regulations,no_equality
3128,who,который,qui
3129,who,который,dont
3130,who,который,lequel
3131,desensitization,десенсибилизация,désensibilisation
3132,desensitization,загрубление,no_equality
3133,hitter,нападающий,cogneur
3134,hitter,нападающий,attaquant
3135,hitter,подающий,no_equality
3136,hitter,хиттер,no_equality
3137,ratatouille,рататуй,ratatouille
3138,prohibit,запрещать,interdire
3139,prohibit,запрещать,prohiber
3140,prohibit,запрещать,proscrire
3141,prohibit,запрещать,bannir
3142,prohibit,мешать,empêcher
3143,laryngitis,ларингит,laryngite
3144,ideal,идеал,idéal
3145,ideal,идеал,parfait
3146,ideal,идеально,no_equality
3147,ideal,идеально подходящий,idéal
3148,ideal,идеально подходящий,parfait
3149,ideal,идеально подходящий,idéalement
3150,ideal,идеально подходящий,parfaitement
3151,ideal,идейный,no_equality
3152,dark-haired,темноволосый,brun
3153,snowcapped,снежный,enneigé
3154,climatic,климатический,climatique
3155,climatic,климатический,climat
3156,climatic,климатические условия,climat
3157,Trouper,актер,no_equality
3158,Trouper,опытный актер,comédien
3159,Trouper,опытный актер,acteur
3160,pharmacological,фармакологический,no_equality
3161,acrylic,акриловый,acrylique
3162,acrylic,акрил,acrylique
3163,acrylic,акриловая смола,no_equality
3164,anesthetic,обезболивающий,no_equality
3165,anesthetic,наркозный,no_equality
3166,anesthetic,анестетический,no_equality
3167,anesthetic,анестетик,anesthésique
3168,anesthetic,анестетик,anesthésiant
3169,Asia,Азия,asie
3170,Asia,Азия,asia
3171,ratty,крысиный,no_equality
3172,ratty,раздражительный,grincheux
3173,ratty,кишащий крысами,rat
3174,infectivity,инфекционность,no_equality
3175,infectivity,инфективность,no_equality
3176,infectivity,зараженность,no_equality
3177,fir tree,елка,sapin
3178,monotonic,монотонный,monotone
3179,irrefutably,неопровержимо,irréfutablement
3180,sneakily,украдкой,no_equality
