,en,ru,fr
4836,contagion,пагубное влияние,no_equality
4837,public,общественный,public
4838,public,государственный,public
4839,public,общедоступный,no_equality
4840,public,народный,populaire
4841,public,коммунальный,no_equality
4842,public,общий,collectif
4843,public,общий,commun
4844,public,общий,général
4845,public,общественность,public
4846,public,общественность,population
4847,public,население,public
4848,public,население,population
4849,public,население,citoyen
4850,public,общество,public
4851,public,общественного пользования,no_equality
4852,public,открытый,public
4853,public,публично,no_equality
4854,thereafter,впоследствии,ensuite
4855,thereafter,впоследствии,par la suite
4856,thereafter,впоследствии,après
4857,thereafter,впоследствии,puis
4858,thereafter,впоследствии,ultérieurement
4859,thereafter,впоследствии,plus tard
4860,thereafter,впоследствии,alors
4861,thereafter,впоследствии,subséquemment
4862,thereafter,после этого,ensuite
4863,thereafter,после этого,puis
4864,thereafter,после этого,ultérieurement
4865,thereafter,после этого,après cela
4866,thereafter,после этого,alors
4867,thereafter,соответственно,no_equality
4868,thereafter,с тех пор,no_equality
4869,thereafter,согласно этому,no_equality
4870,thereafter,дальнейший,no_equality
4871,defer,откладывать,reporter
4872,defer,откладывать,différer
4873,defer,откладывать,remettre
4874,defer,откладывать,ajourner
4875,defer,откладывать,surseoir
4876,defer,откладывать,retarder
4877,defer,откладывать,repousser
4878,defer,откладывать,attendre
4879,defer,уступать,no_equality
4880,defer,подчиняться,no_equality
4881,defer,задержать,retarder
4882,defer,считаться,no_equality
4883,defer,полагаться,déférer
4884,pen name,литературный псевдоним,pseudonyme
4885,pen name,литературный псевдоним,nom de plume
4886,pen name,литературный псевдоним,pseudo
4887,moderation,умеренность,modération
4888,moderation,умеренность,retenue
4889,moderation,умеренность,tempérance
4890,moderation,замедление,ralentissement
4891,moderation,выдержка,no_equality
4892,moderation,сдерживание,no_equality
4893,moderation,модерирование,no_equality
4894,moderation,смягчение,modération
4895,moderation,регулирование,no_equality
4896,moderation,сдержанно,no_equality
4897,organiser,организатор,organisateur
4898,Danone,компания Danone,danone
4899,expedite,ускорять,accélérer
4900,expedite,ускорять,hâter
4901,expedite,ускорять,activer
4902,expedite,способствовать,faciliter
4903,Monsignor,монсеньор,mgr
4904,Monsignor,монсеньор,monseigneur
4905,Monsignor,монсеньор,monsignor
4906,Vadim,Вадим,vadim
4907,dutiful,почтительный,respectueux
4908,dutiful,покорный,dévoué
4909,dutiful,исполнительный,no_equality
4910,dutiful,сознательный,consciencieux
4911,dutiful,верный долгу,devoir
4912,impoliteness,невежливость,no_equality
4913,Gaul,галлия,gaule
4914,Gaul,галльский,no_equality
4915,South Korea,Южная Корея,corée du sud
4916,South Korea,южнокорейский,no_equality
4917,offset,смещение,no_equality
4918,offset,компенсация,compensation
4919,offset,зачет,compensation
4920,offset,корректор,no_equality
4921,offset,отступ,no_equality
4922,offset,вынос,no_equality
4923,offset,офсетная печать,no_equality
4924,offset,оффсет,no_equality
4925,offset,отстройка,no_equality
4926,offset,компенсировать,compenser
4927,offset,компенсировать,contrebalancer
4928,offset,компенсировать,couvrir
4929,offset,компенсировать,pallier
4930,offset,нейтрализовать,neutraliser
4931,offset,смещаться,no_equality
4932,offset,офсетный,no_equality
4933,shorten,сокращать,raccourcir
4934,shorten,сокращать,réduire
4935,shorten,сокращать,abréger
4936,shorten,сокращать,écourter
4937,shorten,сокращать,diminuer
4938,shorten,укорачивать,raccourcir
4939,shorten,укорачивать,écourter
4940,shorten,укорачиваться,no_equality
4941,twat,пизда,chatte
4942,twat,пизда,connasse
4943,twat,пизда,conne
4944,twat,придурок,con
4945,twat,придурок,connard
4946,twat,придурок,crétin
4947,twat,придурок,abruti
4948,twat,придурок,ducon
4949,metaphorically,метафорический,no_equality
4950,metaphorically,метафорически,métaphoriquement
4951,metaphorically,метафорически,métaphorique
4952,boxoffice,кассовый,no_equality
4953,honeypot,приманка,leurre
4954,honeypot,соблазн,no_equality
4955,seascape,морской пейзаж,no_equality
4956,seascape,морской ландшафт,no_equality
4957,seascape,маринист,no_equality
4958,seascape,Марина,marine
4959,wise,мудрый,sage
4960,wise,мудрый,avisé
4961,wise,мудрый,intelligent
4962,wise,благоразумный,sage
4963,wise,благоразумный,avisée
4964,wise,благоразумный,raisonnable
4965,wise,благоразумный,sensé
4966,wise,разумный,sage
4967,wise,разумный,judicieux
4968,wise,разумный,raisonnable
4969,wise,разумный,sensé
4970,wise,разумный,intelligent
4971,wise,велемудрый,no_equality
4972,wise,премудрый,sage
4973,wise,грамотный,no_equality
4974,wise,умудренный,no_equality
4975,wise,мудрость,sagesse
4976,wise,Вайс,no_equality
4977,wise,поумнеть,no_equality
4978,wise,надоумить,no_equality
4979,minuteness,детальность,no_equality
4980,minuteness,малость,no_equality
4981,tactile,тактильный,tactile
4982,tactile,осязаемый,no_equality
4983,tactile,сенсорный,tactile
4984,lasagne,лазанья,lasagne
4985,stable condition,стабильное состояние,no_equality
4986,stable condition,стабильное положение,no_equality
4987,cigar box,сигарная коробка,no_equality
4988,cigar box,коробка для сигар,no_equality
4989,nationalize,национализировать,nationaliser
4990,nationalize,национализировать,nationalisation
4991,inverse,обратный,inverse
4992,inverse,противоположность,no_equality
4993,inverse,обратная задача,no_equality
4994,inverse,обратная величина,no_equality
4995,inverse,инвертированный,no_equality
4996,inverse,обращенный,no_equality
4997,inverse,инверсно,no_equality
4998,ordinarily,обычно,habituellement
4999,ordinarily,обычно,normalement
5000,ordinarily,обычно,ordinairement
5001,ordinarily,обычно,généralement
5002,ordinarily,обычно,d'habitude
5003,ordinarily,обычно,en général
5004,ordinarily,обычно,en règle générale
5005,ordinarily,обычным путем,habituelle
5006,dressing table,туалетный столик,coiffeuse
5007,dressing table,туалетный столик,table de toilette
5008,Pyrrus,Пирр,no_equality
5009,crony,закадычный друг,acolyte
5010,crony,дружок,copain
5011,crony,соратник,no_equality
5012,crony,подельщик,no_equality
5013,crony,старый друг,no_equality
5014,crony,близкий,no_equality
5015,differentially,дифференцированно,no_equality
