,en,ru,fr
4791,embraces,включает,comprend
4792,embraces,включает,couvre
4793,embraces,включает,intègre
4794,embraces,поддерживает,souscrit
4795,embraces,обнимает,embrasse
4796,embraces,обнимает,étreint
4797,embraces,является сторонником,no_equality
4798,embraces,разделяет,comprend
4799,embraces,разделяет,souscrit
4800,embraces,разделяет,adhère
4801,embraces,объятиях,no_equality
4802,debutantes,дебютанток,no_equality
4803,debutantes,дебютантов,débutante
4804,debutantes,дебютантками,débutante
4805,fact,факт,fait
4806,fact,факт,réalité
4807,fact,факт,satisfaction
4808,fact,сущность,no_equality
4809,fact,то,fait
4810,wilfulness,упрямство,obstination
4811,wilfulness,упрямство,entêtement
4812,wilfulness,своеволие,no_equality
4813,recital,концерт,récital
4814,recital,концерт,spectacle
4815,recital,концерт,concert
4816,recital,выступление,récital
4817,recital,выступление,spectacle
4818,recital,выступление,concert
4819,recital,декламации,no_equality
4820,recital,чтений,no_equality
4821,casualty,жертва,accidenté
4822,casualty,авария,accident
4823,casualty,пострадавших,victime
4824,casualty,потерях,perte
4825,casualty,потерь,perte
4826,casualty,потерь,sinistre
4827,casualty,потерь,dommage
4828,casualty,потерь,mort
4829,casualty,потери,victime
4830,casualty,потери,perte
4831,casualty,потери,dommage
4832,casualty,несчастный случай,accident
4833,casualty,жертвы,no_equality
4834,casualty,смерти или увечье,no_equality
4835,casualty,эвакуации раненых,no_equality
4836,casualty,числа жертв дорожно-транспортных происшествий,no_equality
4837,casualty,несчастных случаев,accident
4838,casualty,поражения,no_equality
4839,pamphlets,брошюры,brochure
4840,pamphlets,брошюры,dépliant
4841,pamphlets,брошюры,tract
4842,pamphlets,брошюры,prospectus
4843,pamphlets,брошюры,plaquette
4844,pamphlets,брошюры,fascicule
4845,pamphlets,брошюры,livret
4846,pamphlets,брошюр,brochure
4847,pamphlets,брошюр,dépliant
4848,pamphlets,брошюр,pamphlet
4849,pamphlets,брошюр,prospectus
4850,pamphlets,брошюр,plaquette
4851,pamphlets,брошюр,fascicule
4852,pamphlets,листовки,tract
4853,pamphlets,листовки,pamphlet
4854,pamphlets,листовки,prospectus
4855,pamphlets,листовок,brochure
4856,pamphlets,листовок,dépliant
4857,pamphlets,листовок,tract
4858,pamphlets,листовок,pamphlet
4859,pamphlets,листовок,prospectus
4860,pamphlets,буклеты,brochure
4861,pamphlets,буклеты,dépliant
4862,pamphlets,буклеты,tract
4863,pamphlets,буклеты,prospectus
4864,pamphlets,буклеты,plaquette
4865,pamphlets,буклеты,fascicule
4866,pamphlets,буклеты,livret
4867,pamphlets,проспекты,brochure
4868,pamphlets,проспекты,dépliant
4869,pamphlets,проспекты,tract
4870,pamphlets,проспекты,opuscule
4871,pamphlets,проспекты,prospectus
4872,pamphlets,проспекты,plaquette
4873,pamphlets,буклетов,brochure
4874,pamphlets,буклетов,dépliant
4875,pamphlets,буклетов,prospectus
4876,pamphlets,буклетов,plaquette
4877,pamphlets,буклетов,fascicule
4878,pamphlets,буклетов,livret
4879,pamphlets,памфлеты,pamphlet
4880,pamphlets,памфлетов,pamphlet
4881,pamphlets,брошюрах,brochure
4882,pamphlets,брошюрах,fascicule
4883,pamphlets,проспектов,brochure
4884,pamphlets,проспектов,prospectus
4885,pamphlets,брошюрами,brochure
4886,pamphlets,памятки,dépliant
4887,pamphlets,памяток,no_equality
4888,father,отец,père
4889,father,отец,papa
4890,father,отец,abbé
4891,father,отец,parent
4892,father,отец,paternel
4893,father,папа,père
4894,father,папа,papa
4895,father,папа,parent
4896,father,папаша,père
4897,father,папаша,papa
4898,father,папаша,paternel
4899,father,падре,no_equality
4900,father,патер,no_equality
4901,father,папочка,père
4902,father,папочка,papa
4903,father,батюшка,père
4904,father,батюшка,papa
4905,father,батя,père
4906,father,батя,papa
4907,father,папенька,no_equality
4908,father,батька,no_equality
4909,elevation,рельефа,élévation
4910,elevation,возвышение,élévation
4911,elevation,повышение,élévation
4912,elevation,повышение,augmentation
4913,elevation,повышение,hausse
4914,elevation,высоты,altitude
4915,elevation,высоты,hauteur
4916,elevation,высота над уровнем моря,altitude
4917,elevation,фасад,façade
4918,elevation,высоте,altitude
4919,elevation,высоте,hauteur
4920,elevation,высот,altitude
4921,elevation,высотой,altitude
4922,elevation,подъем,élévation
4923,elevation,подъем,levage
4924,elevation,подъем,hausse
4925,elevation,подъема,élévation
4926,elevation,подъема,levage
4927,quantizing,квантование,no_equality
4928,vegetables,овощи,légume
4929,vegetables,овощи,crudité
4930,vegetables,овощи,potager
4931,vegetables,овощей,légume
4932,vegetables,овощей,légumineuse
4933,vegetables,овощами,légume
4934,vegetables,овощами,crudité
4935,vegetables,овощам,no_equality
4936,vegetables,овощах,légume
4937,vegetables,фрукты,fruit
4938,vegetables,овощные культуры,légume
4939,vegetables,овощеводство,no_equality
4940,vegetables,овощными культурами,no_equality
4941,vegetables,овощных культур,légume
4942,bashes,избивает,tabasse
4943,sorter,сортировщик,trieuse
4944,sorter,сортировщик,trieur
4945,sorter,сортировщица,no_equality
4946,covered,охватываемых,no_equality
